timestamp,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
364472,0.26901,3681.2,4491.0,9.2937,26.678,42.656,2705.3,75.107,120.4,0.34907,80.224,49.005,2633.8,26.709,49.424,3102.3,21.851,65.557,222.63,341.72,94.532,77.053,31.733,8.7683,26.86,6.7136,18.681,1.6676,33.15,13.72,23.848,1.4361,18.41,2.3102,4.8524,2.3181,0.026941,0.86364,0.11474,53.972,43.253,62.951,54.046,26.307,60.71,22.065,40.859,35.171,45.201,46.318,41.469,20.734
364473,0.26835,3642.9,4511.7,9.3319,27.1,42.358,2702.4,75.83,120.4,0.34932,79.97,49.166,2631.1,24.472,49.98,3099.1,23.03,65.543,225.07,342.12,94.585,77.015,31.733,8.7683,26.86,6.7136,18.681,1.6676,33.15,13.72,23.848,1.4361,18.41,2.3102,4.8524,2.3181,0.026941,0.86364,0.11474,53.972,43.253,63.61,53.798,26.372,58.101,22.567,40.829,35.646,46.488,46.383,41.656,17.957
364474,0.3106,3739.7,4515.9,9.2933,26.991,41.883,2703.7,74.786,120.42,0.32389,79.939,47.428,2632.5,25.509,52.223,3099.5,23.077,65.528,228.41,342.13,94.514,77.107,32.477,8.8458,26.534,6.996,18.644,1.6715,32.845,13.806,24.176,1.1864,18.411,2.2563,4.8698,2.3444,0.026941,0.86364,0.11474,53.972,43.253,63.371,53.942,30.701,59.409,22.239,38.013,30.531,51.678,46.367,41.333,17.854
364475,0.30993,3736.9,4524.4,9.3572,27.029,42.34,2704.7,75.378,120.43,0.32508,80.07,51.888,2633.9,26.632,50.322,3101.1,22.458,65.53,226.3,342.44,94.485,77.492,32.477,8.8458,26.534,6.996,18.644,1.6715,32.845,13.806,24.176,1.1864,18.411,2.2563,4.8698,2.3444,0.01486,0.86003,0.10395,53.846,44.187,63.418,53.841,30.766,62.519,22.498,37.868,43.655,47.278,46.927,41.739,19.29
364476,0.24026,3630.2,4509.9,9.3735,27.227,42.501,2704.3,75.237,120.39,0.33146,80.262,49.799,2634.1,25.436,49.596,3100.7,23.251,65.617,229.06,342.18,94.402,77.23,32.414,8.737,26.689,6.9696,18.761,1.6511,33.368,13.973,24.239,1.2056,18.528,2.2531,4.7696,2.3554,0.01486,0.86003,0.10395,53.846,44.187,62.804,54.124,23.636,60.922,22.521,39.293,37.508,45.6,46.997,40.759,17.412
364477,0.24109,3632.3,4536.1,9.3226,26.921,42.351,2704.0,75.355,120.39,0.33318,80.18,50.977,2633.4,25.329,50.246,3100.0,22.96,65.676,228.01,342.3,94.685,77.381,32.414,8.737,26.689,6.9696,18.761,1.6511,33.368,13.973,24.239,1.2056,18.528,2.2531,4.7696,2.3554,0.01486,0.86003,0.10395,53.846,44.187,62.767,53.811,23.555,62.647,22.58,39.082,40.974,47.104,47.404,41.327,18.088
364478,0.24459,3641.5,4546.2,9.3977,26.997,42.062,2702.7,74.139,120.41,0.35247,80.18,47.639,2631.8,23.308,50.512,3099.3,22.954,65.73,230.28,342.04,94.527,77.285,32.533,8.8124,25.832,6.9341,18.894,1.6641,32.953,13.887,23.679,1.311,18.94,2.2694,4.7835,2.2448,0.01486,0.86003,0.10395,53.846,44.187,62.745,53.414,23.885,59.756,22.408,41.291,31.153,47.719,47.514,41.296,18.098
364479,0.24351,3642.0,4490.9,9.3891,26.943,42.691,2701.3,74.118,120.37,0.35028,79.904,49.462,2629.6,24.43,51.189,3096.2,22.474,65.733,231.0,342.58,94.885,76.961,32.533,8.8124,25.832,6.9341,18.894,1.6641,32.953,13.887,23.679,1.311,18.94,2.2694,4.7835,2.2448,0.01486,0.86003,0.10395,53.846,44.187,62.736,54.075,23.991,59.35,22.797,41.558,36.516,49.286,47.763,40.222,19.282
364480,0.22863,3663.2,4533.4,9.3832,26.854,42.398,2700.4,74.45,120.39,0.34414,79.85,50.201,2629.3,23.84,52.538,3095.1,23.002,65.698,233.71,342.09,94.747,76.925,32.466,8.935,25.861,7.0025,18.777,1.6549,33.451,13.75,23.757,1.1071,18.452,2.2886,4.8744,2.3089,0.0067145,0.8492,0.11681,54.323,43.018,62.618,53.233,22.606,59.835,22.543,40.168,38.692,52.407,47.794,41.353,18.053
364481,0.22734,3659.2,4455.4,9.3922,26.786,42.214,2701.6,75.625,120.39,0.34116,80.029,48.851,2630.2,25.123,49.221,3097.3,22.307,65.694,231.44,341.81,94.743,77.441,32.466,8.935,25.861,7.0025,18.777,1.6549,33.451,13.75,23.757,1.1071,18.452,2.2886,4.8744,2.3089,0.0067145,0.8492,0.11681,54.323,43.018,62.687,54.167,22.732,63.383,22.403,40.532,34.72,44.731,48.291,40.755,19.655
364482,0.23279,3650.2,4495.1,9.4039,26.941,42.049,2705.2,75.766,120.4,0.32561,80.256,49.304,2633.4,25.097,50.149,3100.5,22.716,65.74,233.12,342.38,94.635,77.668,32.112,9.0484,26.581,6.7373,18.951,1.6741,33.449,13.773,24.224,1.2539,18.334,2.2664,4.8759,2.3132,0.0067145,0.8492,0.11681,54.323,43.018,62.161,53.967,22.84,61.294,22.505,38.757,36.053,46.88,48.431,41.004,18.655
364483,0.23322,3618.3,4493.3,9.3869,26.747,42.401,2705.0,75.755,120.39,0.32721,80.168,49.935,2634.0,24.258,51.026,3100.7,23.173,65.829,233.06,342.19,94.741,77.413,32.112,9.0484,26.581,6.7373,18.951,1.6741,33.449,13.773,24.224,1.2539,18.334,2.2664,4.8759,2.3132,0.0067145,0.8492,0.11681,54.323,43.018,62.709,53.99,22.797,61.448,22.215,38.563,37.908,48.908,48.723,40.599,17.585
364484,0.26606,3661.9,4516.4,9.4392,26.694,42.416,2707.5,75.589,120.44,0.33056,80.285,49.812,2636.2,25.016,49.206,3103.9,23.788,65.889,234.24,342.22,94.499,77.446,32.269,8.8159,26.5,6.8895,18.537,1.6988,33.19,13.861,23.941,1.2861,18.346,2.2061,4.9236,2.18,0.0067145,0.8492,0.11681,54.323,43.018,64.297,53.27,26.086,60.62,22.356,38.67,37.547,44.697,48.902,41.704,16.106
364485,0.26693,3719.2,4469.7,9.4788,27.202,42.259,2706.8,74.715,120.4,0.32636,80.214,50.387,2635.4,24.633,50.361,3104.1,23.265,65.932,235.21,342.0,94.452,77.432,32.269,8.8159,26.5,6.8895,18.537,1.6988,33.19,13.861,23.941,1.2861,18.346,2.2061,4.9236,2.18,0.0074618,0.84655,0.088642,54.195,43.19,63.31,53.828,26.001,61.051,22.245,39.182,39.24,47.369,48.856,41.637,17.341
364486,0.25212,3621.9,4524.8,9.3737,27.103,42.334,2705.4,74.976,120.4,0.3406,80.054,50.539,2633.7,27.853,50.03,3102.1,23.188,65.947,236.22,342.19,94.6,77.157,31.759,8.9377,26.499,6.6966,18.945,1.6592,32.764,13.911,23.628,1.2871,18.463,2.2366,4.8784,2.3022,0.0074618,0.84655,0.088642,54.195,43.19,63.714,54.191,24.468,61.878,22.448,39.784,39.687,46.603,48.944,41.058,17.553
364487,0.2509,3680.5,4505.9,9.447,26.958,42.506,2707.3,74.891,120.39,0.33951,80.219,48.303,2636.1,22.47,50.217,3102.8,23.105,65.964,236.28,342.7,94.464,77.688,31.759,8.9377,26.499,6.6966,18.945,1.6592,32.764,13.911,23.628,1.2871,18.463,2.2366,4.8784,2.3022,0.0074618,0.84655,0.088642,54.195,43.19,62.707,54.418,24.587,61.174,22.574,39.917,33.105,47.037,49.118,40.861,17.705
364488,0.30053,3703.8,4465.3,9.3246,26.782,42.266,2709.3,74.72,120.43,0.34435,80.414,49.476,2639.2,24.543,49.622,3105.4,22.533,66.018,237.69,342.94,94.388,77.401,32.363,8.9554,26.347,6.9936,18.886,1.6593,33.068,13.713,23.719,1.3739,18.599,2.287,4.8913,2.3607,0.0074618,0.84655,0.088642,54.195,43.19,64.08,53.909,29.757,63.575,22.543,40.776,36.559,45.658,49.166,41.949,19.051
364489,0.30081,3756.4,4464.1,9.3814,27.36,42.769,2704.2,75.095,120.43,0.34324,79.946,49.358,2634.0,24.867,48.928,3101.3,23.033,66.021,237.45,342.92,94.35,77.123,32.363,8.9554,26.347,6.9936,18.886,1.6593,33.068,13.713,23.719,1.3739,18.599,2.287,4.8913,2.3607,0.0074618,0.84655,0.088642,54.195,43.19,63.175,53.923,29.729,60.263,22.807,40.912,36.212,44.052,49.361,42.193,17.911
364490,0.24462,3624.4,4444.0,9.3677,27.018,42.161,2703.6,74.794,120.39,0.3216,79.977,49.352,2632.4,24.178,50.226,3099.5,21.839,65.983,239.1,342.96,94.554,77.429,32.264,8.8485,26.467,6.9496,18.613,1.643,32.794,13.845,23.979,1.1638,18.849,2.2717,4.8184,2.2635,0.012424,0.82631,0.098145,52.523,44.331,62.877,54.284,24.036,61.719,22.66,38.231,36.192,47.058,49.348,40.232,20.724
364491,0.24503,3635.7,4486.2,9.2841,27.053,41.99,2704.5,75.324,120.38,0.32261,80.029,48.375,2633.8,24.198,52.201,3100.1,22.234,65.969,240.07,342.94,94.602,77.288,32.264,8.8485,26.467,6.9496,18.613,1.643,32.794,13.845,23.979,1.1638,18.849,2.2717,4.8184,2.2635,0.012424,0.82631,0.098145,52.523,44.331,62.682,53.779,23.996,63.338,22.564,38.108,33.319,51.627,49.418,40.99,19.801
364492,0.25153,3680.8,4501.9,9.4065,26.875,42.669,2705.3,74.634,120.38,0.33648,79.933,50.808,2634.2,26.536,50.551,3100.5,22.716,65.969,238.48,343.12,94.656,77.288,32.24,8.8438,26.537,7.0135,18.82,1.69,33.359,14.009,23.773,1.0803,18.48,2.2716,4.8163,2.3589,0.012424,0.82631,0.098145,52.523,44.331,62.207,54.268,24.979,59.801,22.506,39.879,40.478,47.809,49.717,40.654,18.674
364493,0.24997,3688.4,4503.0,9.4745,26.698,42.36,2708.2,74.891,120.41,0.33764,80.119,50.82,2636.8,26.944,49.915,3101.8,23.159,65.977,240.42,343.19,94.721,77.505,32.24,8.8438,26.537,7.0135,18.82,1.69,33.359,14.009,23.773,1.0803,18.48,2.2716,4.8163,2.3589,0.012424,0.82631,0.098145,52.523,44.331,62.078,54.255,25.132,60.316,22.762,39.738,40.513,46.337,49.703,41.955,17.589
364494,0.25498,3607.0,4508.4,9.3653,27.134,42.38,2706.8,74.568,120.36,0.35654,80.045,51.249,2635.7,25.716,49.222,3101.9,23.081,66.043,237.94,343.23,94.641,77.147,32.23,8.8646,26.214,6.7472,18.368,1.6231,32.956,13.815,23.417,1.3907,18.254,2.2778,4.8513,2.2937,0.012424,0.82631,0.098145,52.523,44.331,62.823,53.689,24.961,62.961,22.81,41.967,41.775,44.733,50.077,40.544,17.798
364495,0.25708,3612.9,4497.6,9.4791,27.047,42.268,2706.1,74.599,120.4,0.35763,79.889,50.586,2635.2,26.172,51.782,3101.7,22.806,66.007,239.35,343.33,94.758,77.287,32.23,8.8646,26.214,6.7472,18.368,1.6231,32.956,13.815,23.417,1.3907,18.254,2.2778,4.8513,2.2937,0.0066098,0.82526,0.10303,53.416,42.82,62.722,53.818,24.754,60.888,22.805,41.834,39.825,50.659,49.591,41.824,18.458
364496,0.2554,3681.9,4534.0,9.4015,27.011,42.269,2709.3,75.192,120.4,0.33366,80.041,49.484,2638.7,25.345,48.931,3104.6,22.282,65.978,238.81,343.43,94.57,77.613,32.191,8.9711,26.379,6.8344,19.225,1.6223,33.215,13.74,23.546,1.1796,18.655,2.2801,4.7857,2.231,0.0066098,0.82526,0.10303,53.416,42.82,63.872,54.524,25.026,60.737,22.97,39.72,36.581,44.059,49.572,41.022,19.677
364497,0.25383,3692.8,4532.1,9.3195,26.94,42.643,2710.7,75.341,120.42,0.33452,80.226,50.872,2640.4,25.776,50.249,3106.7,23.003,66.024,240.03,343.1,94.476,77.487,32.191,8.9711,26.379,6.8344,19.225,1.6223,33.215,13.74,23.546,1.1796,18.655,2.2801,4.7857,2.231,0.0066098,0.82526,0.10303,53.416,42.82,63.683,54.546,25.18,63.719,22.911,39.614,40.666,47.11,49.391,41.389,17.955
364498,0.2568,3630.6,4520.4,9.3674,27.27,42.505,2711.6,74.471,120.4,0.32538,80.265,48.602,2640.4,23.915,50.313,3106.6,22.032,66.058,237.01,343.11,94.277,77.604,31.897,8.9481,26.188,6.7942,18.698,1.6493,33.653,13.756,23.617,1.0548,18.536,2.2116,4.8222,2.2932,0.0066098,0.82526,0.10303,53.416,42.82,64.075,52.58,25.577,62.101,22.79,38.632,33.986,47.258,49.588,41.602,20.232
364499,0.259,3661.4,4432.7,9.5187,26.758,42.084,2708.9,75.469,120.41,0.32861,80.004,49.812,2637.5,25.248,50.339,3104.8,22.65,66.064,239.71,343.33,94.558,77.205,31.897,8.9481,26.188,6.7942,18.698,1.6493,33.653,13.756,23.617,1.0548,18.536,2.2116,4.8222,2.2932,0.0066098,0.82526,0.10303,53.416,42.82,63.544,53.63,25.361,60.849,22.424,38.238,37.548,47.319,49.277,41.656,18.804
364500,0.28821,3698.2,4527.0,9.4068,26.61,42.311,2707.1,74.983,120.41,0.33185,79.815,47.8,2636.2,24.197,49.332,3102.7,23.416,66.01,237.66,343.44,94.513,77.032,32.394,8.8698,26.078,6.9061,18.451,1.6188,33.163,13.717,24.261,1.2439,18.436,2.2551,4.8243,2.3466,0.025737,0.81173,0.087971,54.645,43.924,63.328,53.763,28.366,62.272,22.496,38.178,31.626,44.989,49.347,41.444,17.013
364501,0.28674,3685.5,4499.6,9.2644,27.153,41.995,2708.4,73.69,120.4,0.32667,79.808,49.975,2637.6,25.185,48.226,3103.1,22.741,65.928,235.4,344.17,94.44,77.344,32.394,8.8698,26.078,6.9061,18.451,1.6188,33.163,13.717,24.261,1.2439,18.436,2.2551,4.8243,2.3466,0.025737,0.81173,0.087971,54.645,43.924,63.548,54.091,28.511,61.195,22.942,38.81,38.026,42.429,49.465,40.926,18.611
364502,0.24035,3643.0,4575.4,9.1527,26.974,42.531,2710.4,75.498,120.41,0.32148,80.082,48.696,2640.3,27.037,50.412,3103.5,23.878,65.945,239.74,343.74,94.453,77.967,32.705,8.7565,26.357,6.7911,18.859,1.6358,33.318,13.771,23.742,1.2919,18.391,2.2289,4.8225,2.3367,0.025737,0.81173,0.087971,54.645,43.924,63.327,53.823,23.714,63.697,22.989,38.252,34.262,47.487,48.993,41.089,15.85
364503,0.2425,3665.1,4602.2,9.4012,27.228,42.719,2711.9,74.228,120.38,0.32576,80.398,49.088,2641.2,26.169,50.304,3107.3,22.565,66.049,238.71,343.55,94.465,77.629,32.705,8.7565,26.357,6.7911,18.859,1.6358,33.318,13.771,23.742,1.2919,18.391,2.2289,4.8225,2.3367,0.025737,0.81173,0.087971,54.645,43.924,62.947,53.502,23.502,62.539,23.02,37.73,35.416,47.238,48.992,40.889,18.949
364504,0.20716,3713.3,4507.9,9.2942,26.969,42.312,2708.4,75.679,120.42,0.32748,80.192,49.733,2637.9,24.598,50.087,3104.6,23.292,66.102,234.21,343.39,94.42,77.415,32.414,8.8723,26.18,6.8386,18.607,1.6373,33.345,13.696,23.551,1.2261,18.15,2.254,4.7246,2.2576,0.025737,0.81173,0.087971,54.645,43.924,63.157,53.651,20.313,61.258,22.702,38.862,37.313,46.736,49.3,41.305,17.231
364505,0.20791,3671.6,4485.4,9.1897,26.683,42.272,2707.1,74.203,120.39,0.32885,80.134,49.957,2636.2,22.911,51.462,3102.0,23.72,66.077,233.27,343.28,94.51,77.189,32.414,8.8723,26.18,6.8386,18.607,1.6373,33.345,13.696,23.551,1.2261,18.15,2.254,4.7246,2.2576,0.013753,0.81095,0.075869,52.815,43.787,63.875,53.921,20.239,61.77,22.625,38.696,37.975,49.918,48.915,41.572,16.229
364506,0.22996,3686.5,4512.8,9.2972,26.972,42.418,2704.6,73.553,120.4,0.32002,79.903,48.283,2633.3,25.897,48.715,3100.1,22.9,66.046,234.6,342.87,94.54,76.757,32.753,8.6834,26.09,6.6817,18.531,1.6627,33.394,13.747,23.819,1.0744,18.742,2.2643,4.9762,2.2731,0.013753,0.81095,0.075869,52.815,43.787,63.266,54.218,22.862,62.216,22.453,37.638,33.047,43.559,48.545,41.135,18.222
364507,0.23259,3685.5,4558.4,9.3585,27.121,42.466,2704.3,75.244,120.4,0.31923,79.838,49.803,2633.1,25.23,49.839,3097.7,23.21,65.93,234.16,343.34,94.523,76.802,32.753,8.6834,26.09,6.6817,18.531,1.6627,33.394,13.747,23.819,1.0744,18.742,2.2643,4.9762,2.2731,0.013753,0.81095,0.075869,52.815,43.787,63.283,53.672,22.603,60.588,23.081,37.735,37.521,46.16,48.338,40.775,17.501
364508,0.19413,3712.6,4541.8,9.3423,27.347,42.185,2702.8,75.666,120.41,0.32592,79.824,50.218,2631.6,24.9,49.1,3096.8,22.076,65.827,234.43,343.0,94.558,77.147,32.159,9.0342,26.764,7.0282,18.535,1.6647,32.997,13.845,24.098,1.1475,18.613,2.2507,4.9117,2.2772,0.013753,0.81095,0.075869,52.815,43.787,64.307,54.092,19.122,62.427,23.124,38.139,38.741,44.45,48.071,41.758,20.192
364509,0.19433,3757.9,4483.6,9.3072,26.517,42.094,2700.4,74.93,120.42,0.32361,79.839,51.7,2630.1,24.835,52.192,3096.3,23.671,65.78,233.18,342.22,94.513,77.275,32.159,9.0342,26.764,7.0282,18.535,1.6647,32.997,13.845,24.098,1.1475,18.613,2.2507,4.9117,2.2772,0.013753,0.81095,0.075869,52.815,43.787,63.528,54.788,19.102,60.55,22.255,38.421,43.102,51.607,47.94,41.161,16.41
364510,0.24944,3612.4,4553.7,9.2904,27.014,42.252,2701.3,75.644,120.38,0.33053,80.002,51.295,2629.9,25.118,48.472,3097.0,23.707,65.782,231.77,342.39,94.637,77.068,31.689,8.9143,26.871,6.7955,18.59,1.6753,32.799,13.828,23.91,1.279,18.327,2.2929,4.8399,2.3185,0.016783,0.83062,0.10897,53.816,43.451,63.018,53.98,24.443,59.537,22.49,40.144,41.91,42.997,47.759,40.357,16.334
364511,0.24829,3634.6,4543.5,9.4265,26.786,42.229,2700.5,76.075,120.37,0.33376,79.934,49.352,2629.7,25.81,50.286,3096.7,23.138,65.776,231.86,341.93,94.776,77.448,31.689,8.9143,26.871,6.7955,18.59,1.6753,32.799,13.828,23.91,1.279,18.327,2.2929,4.8399,2.3185,0.016783,0.83062,0.10897,53.816,43.451,62.636,54.102,24.556,59.133,22.352,39.75,36.192,47.196,47.481,41.385,17.672
364512,0.29576,3698.7,4505.9,9.3698,26.896,42.302,2705.7,75.146,120.39,0.3265,80.348,50.029,2634.3,24.731,50.083,3102.2,22.782,65.78,227.86,341.83,94.58,77.704,31.795,8.8605,26.416,6.8009,18.815,1.6489,33.094,13.96,24.325,1.1512,18.315,2.264,4.8269,2.2411,0.016783,0.83062,0.10897,53.816,43.451,63.546,54.453,29.353,60.504,22.43,40.218,38.186,46.726,47.566,41.016,18.477
364513,0.29564,3697.6,4563.6,9.2175,26.971,42.159,2705.4,75.43,120.42,0.33355,80.309,51.548,2634.2,24.349,49.784,3102.5,22.608,65.826,229.47,341.66,94.369,77.027,31.795,8.8605,26.416,6.8009,18.815,1.6489,33.094,13.96,24.325,1.1512,18.315,2.264,4.8269,2.2411,0.016783,0.83062,0.10897,53.816,43.451,63.566,53.764,29.365,63.237,22.352,39.358,42.655,46.034,47.146,41.815,18.927
364514,0.29249,3704.8,4525.2,9.3219,26.817,42.132,2703.7,75.809,120.38,0.34713,80.223,49.038,2632.3,24.98,50.163,3100.4,22.969,65.827,228.46,342.15,94.544,77.64,32.322,8.8634,26.214,6.9973,18.645,1.7129,32.667,13.796,23.927,1.3549,17.836,2.2668,4.8449,2.3277,0.016783,0.83062,0.10897,53.816,43.451,63.473,53.684,28.586,58.976,22.215,41.318,35.268,46.911,46.962,40.955,18.024
364515,0.29044,3711.0,4488.2,9.2836,26.977,42.365,2703.5,75.354,120.42,0.34503,80.282,50.169,2632.2,25.595,51.092,3100.2,22.583,65.805,226.8,341.74,94.337,77.41,32.322,8.8634,26.214,6.9973,18.645,1.7129,32.667,13.796,23.927,1.3549,17.836,2.2668,4.8449,2.3277,0.0084521,0.82409,0.10404,53.359,44.812,63.367,54.127,28.788,59.485,22.11,41.575,38.596,49.062,47.315,41.591,18.947
364516,0.24237,3635.9,4488.3,9.3011,26.936,42.292,2701.1,75.598,120.39,0.33018,80.13,50.173,2629.1,25.559,51.782,3098.2,23.2,65.816,227.46,341.7,94.665,77.138,32.429,9.061,26.092,7.0247,18.531,1.6419,32.799,14.05,24.039,1.2474,19.012,2.2619,4.7718,2.33,0.0084521,0.82409,0.10404,53.359,44.812,62.919,54.551,23.751,58.591,22.068,39.076,38.609,50.658,47.191,40.96,17.505
364517,0.24196,3645.5,4525.2,9.4285,27.053,42.765,2701.9,75.138,120.39,0.32993,80.241,49.403,2630.7,24.583,50.16,3097.6,22.215,65.792,226.85,341.4,94.665,77.231,32.429,9.061,26.092,7.0247,18.531,1.6419,32.799,14.05,24.039,1.2474,19.012,2.2619,4.7718,2.33,0.0084521,0.82409,0.10404,53.359,44.812,62.754,54.109,23.791,59.407,22.627,39.106,36.343,46.905,47.18,40.481,19.836
364518,0.22993,3639.4,4543.4,9.3356,26.864,42.063,2698.0,75.431,120.39,0.35935,80.004,49.864,2626.3,26.071,48.275,3094.7,23.359,65.756,227.82,341.65,94.698,77.147,32.09,8.7883,26.283,7.0689,18.643,1.6266,32.769,13.728,23.779,1.2253,18.487,2.261,4.9176,2.2631,0.0084521,0.82409,0.10404,53.359,44.812,62.497,54.202,22.556,61.744,22.17,42.461,37.7,42.543,47.034,40.728,17.144
364519,0.23078,3584.1,4512.4,9.2643,26.777,42.374,2699.3,74.761,120.39,0.35546,80.109,49.092,2628.5,25.115,50.55,3095.8,23.873,65.713,229.15,341.69,94.807,77.284,32.09,8.7883,26.283,7.0689,18.643,1.6266,32.769,13.728,23.779,1.2253,18.487,2.261,4.9176,2.2631,0.0084521,0.82409,0.10404,53.359,44.812,63.448,54.572,22.472,60.182,22.305,42.935,35.427,47.807,46.856,39.914,15.912
364520,0.2606,3615.9,4545.3,9.3407,26.972,41.999,2700.9,75.228,120.4,0.32413,80.262,52.611,2629.6,25.135,50.648,3097.2,22.454,65.724,225.9,341.59,94.707,77.604,31.939,8.7068,25.877,6.8846,18.833,1.6906,33.414,13.816,23.694,1.2837,18.377,2.2296,4.906,2.3035,0.025696,0.82705,0.095854,53.937,43.255,62.358,53.935,25.838,61.843,22.181,38.25,45.784,48.033,46.901,40.875,19.256
364521,0.26134,3655.0,4546.6,9.2064,26.785,42.227,2704.7,74.536,120.42,0.32421,80.504,49.617,2633.8,25.955,49.977,3100.2,22.197,65.765,225.98,341.38,94.681,77.441,31.939,8.7068,25.877,6.8846,18.833,1.6906,33.414,13.816,23.694,1.2837,18.377,2.2296,4.906,2.3035,0.025696,0.82705,0.095854,53.937,43.255,61.686,53.919,25.766,61.567,22.294,38.241,36.974,46.48,46.75,41.186,19.858
364522,0.27732,3659.3,4506.1,9.3291,26.843,42.803,2702.2,74.172,120.4,0.33289,80.257,51.287,2631.4,26.766,49.351,3100.5,22.011,65.752,225.83,341.32,94.768,77.251,32.274,8.9426,25.866,6.6051,18.203,1.6396,33.25,13.917,23.421,1.2355,18.1,2.2509,4.8364,2.2594,0.025696,0.82705,0.095854,53.937,43.255,63.138,53.945,27.412,62.161,22.041,39.447,41.889,45.033,46.623,40.577,20.312
364523,0.27655,3683.0,4542.2,9.3654,26.864,42.502,2700.3,74.621,120.4,0.33288,79.933,49.815,2629.1,24.382,48.791,3098.2,22.795,65.69,227.23,341.4,94.549,77.196,32.274,8.9426,25.866,6.6051,18.203,1.6396,33.25,13.917,23.421,1.2355,18.1,2.2509,4.8364,2.2594,0.025696,0.82705,0.095854,53.937,43.255,62.732,53.512,27.488,60.918,22.214,39.449,37.555,43.735,46.36,40.765,18.483
364524,0.24613,3727.3,4563.0,9.2628,26.663,42.721,2701.1,74.956,120.42,0.34463,80.13,51.194,2629.3,24.783,48.728,3099.2,23.052,65.612,227.98,341.13,94.652,77.78,31.971,8.9959,25.67,6.8893,18.625,1.6231,32.897,13.96,24.053,1.2918,18.529,2.2895,4.9944,2.359,0.025696,0.82705,0.095854,53.937,43.255,64.549,54.852,24.279,62.855,21.797,40.791,41.614,43.591,46.159,40.897,17.83
364525,0.2453,3721.4,4575.9,9.4699,26.691,42.528,2701.2,74.661,120.45,0.34277,80.361,51.006,2629.6,24.409,50.259,3099.9,21.823,65.689,226.05,340.86,94.244,77.231,31.971,8.9959,25.67,6.8893,18.625,1.6231,32.897,13.96,24.053,1.2918,18.529,2.2895,4.9944,2.359,0.0106,0.83445,0.10143,53.282,43.478,64.651,54.698,24.36,61.004,21.625,41.019,41.06,47.134,46.247,41.97,20.763
364526,0.2772,3615.3,4490.1,9.3487,26.97,42.202,2697.7,75.575,120.39,0.34892,80.266,48.223,2626.2,25.403,49.783,3096.4,22.737,65.698,226.09,340.38,94.56,77.328,32.61,8.8766,25.944,6.7806,18.938,1.6368,32.824,13.992,23.748,1.035,18.353,2.2641,4.8457,2.3825,0.0106,0.83445,0.10143,53.282,43.478,64.112,54.752,27.122,59.062,21.964,41.588,32.869,46.032,46.13,41.14,18.59
364527,0.27892,3660.9,4522.6,9.1958,26.906,42.206,2695.1,74.986,120.38,0.34921,80.14,50.197,2623.3,23.757,49.758,3093.3,23.309,65.674,224.63,340.16,94.575,76.982,32.61,8.8766,25.944,6.7806,18.938,1.6368,32.824,13.992,23.748,1.035,18.353,2.2641,4.8457,2.3825,0.0106,0.83445,0.10143,53.282,43.478,63.328,54.363,26.952,61.351,21.636,41.552,38.68,45.974,46.147,41.133,17.268
364528,0.21382,3694.8,4474.2,9.2067,27.158,42.513,2692.6,75.183,120.41,0.35405,80.164,50.907,2620.1,27.054,49.555,3092.5,22.813,65.624,223.08,339.67,94.626,77.203,31.955,9.0249,26.161,6.8424,19.163,1.6489,32.995,13.932,23.892,1.2303,18.6,2.3078,4.8802,2.2872,0.0106,0.83445,0.10143,53.282,43.478,63.741,54.173,20.999,60.225,21.403,42.058,40.769,45.504,46.175,41.891,18.44
364529,0.21276,3747.8,4510.5,9.2666,26.851,42.371,2689.5,74.856,120.39,0.35282,80.143,50.935,2617.1,25.428,51.365,3089.1,22.595,65.617,225.64,339.46,94.672,77.14,31.955,9.0249,26.161,6.8424,19.163,1.6489,32.995,13.932,23.892,1.2303,18.6,2.3078,4.8802,2.2872,0.0106,0.83445,0.10143,53.282,43.478,62.829,53.739,21.104,60.377,21.544,42.208,40.85,49.693,45.836,41.111,18.974
364530,0.27331,3696.1,4499.8,9.2048,26.824,42.267,2691.4,75.281,120.41,0.34596,80.313,48.199,2620.3,26.034,48.758,3088.8,23.619,65.607,224.02,339.73,94.574,77.593,31.99,8.8733,26.135,7.0311,19.225,1.6764,32.84,13.808,23.768,1.1216,18.792,2.2831,4.809,2.3013,0.016131,0.85819,0.12179,52.762,43.474,63.243,53.267,27.405,60.463,21.895,41.632,32.8,43.659,46.05,40.708,16.509
