timestamp,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
5730750,0.82379,3613.8,4443.1,8.9187,27.605,42.164,2697.6,75.55,120.39,0.31287,80.393,51.586,2626.2,25.358,50.199,3098.8,23.318,67.445,257.17,338.38,94.817,77.412,32.318,8.9602,25.855,6.9873,19.378,1.755,32.644,13.837,23.807,1.4092,19.514,2.3544,4.8344,2.283,0.014208,0.84294,0.10277,53.402,43.069,62.766,53.515,81.213,55.085,21.732,37.491,42.766,46.995,56.021,40.117,17.258
5730751,0.82519,3666.9,4454.7,8.7188,27.013,42.292,2698.9,75.667,120.39,0.31099,80.452,47.296,2626.5,24.711,50.915,3098.6,22.928,67.531,259.04,338.58,94.754,77.567,32.318,8.9602,25.855,6.9873,19.378,1.755,32.644,13.837,23.807,1.4092,19.514,2.3544,4.8344,2.283,0.014208,0.84294,0.10277,53.402,43.069,61.854,53.376,81.076,57.912,21.396,37.72,30.144,48.651,56.184,40.869,18.165
5730752,0.75602,3610.8,4435.0,8.7369,27.042,42.26,2697.0,74.721,120.39,0.31035,80.469,49.556,2625.7,25.672,49.692,3096.6,22.942,67.599,257.91,338.77,94.816,77.265,31.904,8.8181,26.114,6.7806,19.088,1.6877,32.959,13.882,23.746,1.2689,19.046,2.334,4.9436,2.3347,0.014208,0.84294,0.10277,53.402,43.069,62.832,53.015,74.371,59.006,21.45,37.199,36.795,45.821,56.611,40.512,18.145
5730753,0.75747,3609.3,4452.5,8.6293,26.552,42.68,2695.2,75.48,120.41,0.31108,80.355,49.823,2623.8,26.096,50.949,3094.7,23.633,67.622,260.33,338.85,94.811,77.181,31.904,8.8181,26.114,6.7806,19.088,1.6877,32.959,13.882,23.746,1.2689,19.046,2.334,4.9436,2.3347,0.014208,0.84294,0.10277,53.402,43.069,62.858,52.805,74.228,56.152,21.326,37.111,37.578,48.729,56.725,40.499,16.511
5730754,0.79766,3687.3,4450.0,8.6695,26.74,42.019,2694.4,75.122,120.39,0.3143,80.231,52.756,2622.0,26.266,50.743,3094.5,23.298,67.645,257.77,338.61,94.724,76.929,31.945,8.9049,26.152,6.8892,18.895,1.72,32.453,13.939,23.926,1.2749,18.861,2.3634,4.9614,2.2211,0.014208,0.84294,0.10277,53.402,43.069,63.327,53.472,78.31,59.479,21.487,37.968,46.21,48.253,57.281,40.888,17.335
5730755,0.7963,3688.1,4467.5,8.7137,26.792,42.545,2694.2,75.872,120.41,0.31919,80.322,49.696,2621.9,27.61,50.775,3093.5,22.545,67.633,259.18,338.67,94.603,77.602,31.945,8.9049,26.152,6.8892,18.895,1.72,32.453,13.939,23.926,1.2749,18.861,2.3634,4.9614,2.2211,0.017436,0.8636,0.10612,54.02,44.939,63.312,53.262,78.443,56.613,21.477,37.372,37.205,48.329,56.891,40.877,19.076
5730756,0.79713,3666.3,4462.4,8.7585,26.784,42.697,2694.7,75.069,120.41,0.32295,80.474,50.484,2622.2,23.194,49.867,3093.5,23.477,67.691,257.44,339.06,94.699,77.258,32.02,8.9208,25.705,6.8985,18.831,1.6878,33.131,13.866,23.732,1.2219,18.788,2.3755,4.9457,2.3463,0.017436,0.8636,0.10612,54.02,44.939,62.779,53.76,78.113,56.246,21.428,38.57,39.525,46.226,57.114,41.308,16.875
5730757,0.79557,3671.3,4465.5,8.782,26.74,42.561,2693.4,74.939,120.39,0.32603,80.469,48.811,2620.8,25.413,50.056,3093.1,23.12,67.725,260.15,338.69,94.663,77.353,32.02,8.9208,25.705,6.8985,18.831,1.6878,33.131,13.866,23.732,1.2219,18.788,2.3755,4.9457,2.3463,0.017436,0.8636,0.10612,54.02,44.939,62.692,53.723,78.266,58.492,21.055,38.194,34.601,46.664,56.938,39.758,17.713
5730758,0.78911,3636.1,4503.1,8.8243,26.905,42.229,2694.3,75.075,120.43,0.31628,80.553,48.746,2622.7,24.838,49.225,3092.8,23.087,67.746,257.19,338.98,94.669,77.587,32.059,8.804,26.237,6.8732,19.191,1.7256,32.674,13.863,23.227,1.2328,18.953,2.3601,4.8205,2.2613,0.017436,0.8636,0.10612,54.02,44.939,63.207,53.415,77.894,57.507,21.739,37.549,34.409,44.742,57.266,41.627,17.766
5730759,0.79101,3624.4,4437.0,8.7243,27.098,42.294,2692.9,75.406,120.4,0.31443,80.443,49.736,2620.8,25.049,49.051,3091.5,22.606,67.77,259.78,338.84,94.764,77.101,32.059,8.804,26.237,6.8732,19.191,1.7256,32.674,13.863,23.227,1.2328,18.953,2.3601,4.8205,2.2613,0.017436,0.8636,0.10612,54.02,44.939,63.408,54.207,77.707,55.938,21.615,37.775,37.323,44.337,57.1,40.539,18.94
5730760,0.7885,3629.2,4410.7,8.7716,26.722,42.538,2691.3,74.982,120.41,0.31635,80.382,50.579,2619.6,27.611,48.347,3090.7,22.507,67.741,262.7,338.92,94.714,77.232,32.084,8.8508,26.437,6.7423,18.831,1.731,32.759,13.867,23.542,1.2549,19.254,2.373,4.9035,2.3001,0.014336,0.85572,0.10253,53.64,44.498,63.544,53.598,77.517,55.747,21.348,37.526,39.803,42.707,57.465,41.868,19.178
5730761,0.78855,3656.2,4431.6,8.8075,27.071,42.463,2691.5,74.304,120.37,0.31505,80.367,49.423,2620.3,24.33,50.769,3090.6,23.309,67.749,264.08,339.57,94.705,77.068,32.084,8.8508,26.437,6.7423,18.831,1.731,32.759,13.867,23.542,1.2549,19.254,2.373,4.9035,2.3001,0.014336,0.85572,0.10253,53.64,44.498,63.08,53.349,77.513,57.014,21.64,37.684,36.401,48.313,57.653,40.332,17.285
5730762,0.78676,3707.8,4474.3,8.8096,26.84,42.488,2690.6,75.313,120.43,0.31526,80.169,50.541,2618.7,25.031,49.558,3089.0,23.345,67.729,264.72,339.5,94.678,76.983,31.897,9.0465,26.024,7.1318,19.13,1.726,32.765,14.061,23.603,1.3154,19.057,2.3762,4.8404,2.3814,0.014336,0.85572,0.10253,53.64,44.498,63.41,53.68,77.457,56.753,21.441,37.825,39.693,45.512,57.909,41.141,17.233
5730763,0.78746,3687.6,4457.7,8.6809,26.836,42.402,2689.3,74.623,120.39,0.3163,80.261,48.909,2618.3,25.704,52.394,3089.0,23.506,67.723,264.77,339.22,94.6,77.253,31.897,9.0465,26.024,7.1318,19.13,1.726,32.765,14.061,23.603,1.3154,19.057,2.3762,4.8404,2.3814,0.014336,0.85572,0.10253,53.64,44.498,63.757,53.878,77.389,58.263,21.437,37.698,34.888,52.074,58.215,40.829,16.837
5730764,0.80879,3595.2,4469.5,8.8441,27.207,42.284,2692.8,74.289,120.42,0.33946,80.688,50.061,2622.1,25.68,50.015,3091.8,22.865,67.799,266.08,339.2,94.615,78.049,32.006,9.1276,25.807,6.7213,18.765,1.7392,32.74,14.016,23.23,1.4016,19.375,2.3801,4.8814,2.3018,0.014336,0.85572,0.10253,53.64,44.498,61.878,52.97,79.255,58.769,21.689,40.28,38.278,46.57,58.404,41.356,18.272
5730765,0.80959,3561.9,4475.4,8.7888,26.732,42.287,2695.3,74.861,120.4,0.34,80.764,49.568,2623.2,26.03,50.6,3093.0,23.17,67.926,264.22,339.73,94.793,77.506,32.006,9.1276,25.807,6.7213,18.765,1.7392,32.74,14.016,23.23,1.4016,19.375,2.3801,4.8814,2.3018,0.017172,0.84541,0.088751,53.867,44.109,62.452,52.899,79.177,57.288,21.659,40.214,36.827,47.923,58.71,40.713,17.558
5730766,0.79938,3716.7,4483.9,8.8048,26.593,42.305,2693.3,74.968,120.43,0.33418,80.528,49.877,2621.8,25.526,47.807,3092.2,22.737,67.998,264.79,339.95,94.667,77.049,31.873,8.971,26.284,6.9437,19.231,1.745,32.678,13.991,24.007,1.3927,19.128,2.3306,4.913,2.2927,0.017172,0.84541,0.088751,53.867,44.109,63.347,53.664,78.593,58.99,21.432,40.024,37.737,41.46,58.887,41.662,18.622
5730767,0.80017,3709.9,4476.4,8.8058,26.868,42.169,2691.8,74.29,120.39,0.336,80.296,50.162,2619.5,25.683,50.981,3090.8,23.044,67.964,265.45,339.55,94.589,77.006,31.873,8.971,26.284,6.9437,19.231,1.745,32.678,13.991,24.007,1.3927,19.128,2.3306,4.913,2.2927,0.017172,0.84541,0.088751,53.867,44.109,63.463,53.754,78.516,57.432,21.321,39.802,38.576,48.803,59.062,41.081,17.911
5730768,0.81538,3664.6,4419.2,8.7727,26.824,42.528,2692.2,74.467,120.41,0.33411,80.287,50.536,2619.9,26.292,48.643,3089.2,22.12,67.898,269.82,340.41,94.678,77.331,31.884,9.0205,25.926,6.7795,19.264,1.7294,33.021,14.07,23.184,1.3337,18.729,2.3852,4.9069,2.32,0.017172,0.84541,0.088751,53.867,44.109,62.339,53.259,80.054,58.312,21.568,39.652,39.677,43.394,58.909,41.369,20.091
5730769,0.81331,3664.4,4412.9,8.9373,27.339,42.409,2692.5,74.896,120.39,0.33598,80.386,49.488,2621.0,26.778,50.243,3090.9,23.557,67.902,268.3,340.17,94.606,77.546,31.884,9.0205,25.926,6.7795,19.264,1.7294,33.021,14.07,23.184,1.3337,18.729,2.3852,4.9069,2.32,0.017172,0.84541,0.088751,53.867,44.109,62.341,53.333,80.257,58.616,21.966,39.423,36.594,47.097,59.28,40.578,16.662
5730770,0.81986,3690.0,4410.5,8.8227,26.752,42.378,2694.6,74.944,120.45,0.34428,80.618,49.361,2623.1,25.075,49.536,3093.2,22.179,67.959,268.0,340.1,94.582,77.813,32.01,8.9901,26.421,7.0891,18.875,1.7517,33.35,14.154,23.506,1.2794,18.778,2.3119,4.9795,2.2602,0.0075524,0.86666,0.07163,53.938,43.792,63.361,53.201,80.031,56.296,21.836,40.817,36.219,45.459,59.298,41.68,19.897
5730771,0.81475,3719.4,4456.3,8.7845,27.118,42.52,2695.0,75.132,120.4,0.34377,80.694,50.69,2624.4,25.389,49.624,3092.7,22.076,68.055,269.63,340.69,94.378,77.395,32.01,8.9901,26.421,7.0891,18.875,1.7517,33.35,14.154,23.506,1.2794,18.778,2.3119,4.9795,2.2602,0.0075524,0.86666,0.07163,53.938,43.792,62.856,52.653,80.533,58.869,22.107,40.879,40.131,45.664,59.275,40.923,20.148
5730772,0.80591,3593.4,4476.6,8.7492,26.85,42.307,2693.6,75.009,120.41,0.35638,80.406,50.181,2621.7,25.532,50.002,3091.5,24.56,68.074,266.8,340.49,94.773,77.362,32.275,9.0856,25.732,6.9317,18.701,1.7286,33.063,13.923,23.297,1.2469,18.56,2.3785,4.8978,2.3636,0.0075524,0.86666,0.07163,53.938,43.792,62.258,53.316,79.496,60.127,21.747,42.009,38.634,46.538,59.652,41.807,14.251
5730773,0.80957,3625.8,4492.4,8.7567,27.0,42.167,2695.6,74.439,120.37,0.35243,80.48,48.849,2624.5,25.318,51.836,3090.9,23.04,68.058,268.74,341.44,94.644,77.43,32.275,9.0856,25.732,6.9317,18.701,1.7286,33.063,13.923,23.297,1.2469,18.56,2.3785,4.8978,2.3636,0.0075524,0.86666,0.07163,53.938,43.792,61.701,53.127,79.136,59.14,22.287,42.49,34.714,50.783,59.604,40.493,17.848
5730774,0.78019,3622.2,4512.0,8.776,26.973,42.434,2697.1,75.298,120.41,0.33215,80.406,49.537,2625.9,24.225,47.932,3092.7,22.819,68.038,270.95,342.06,94.816,77.406,32.416,8.966,25.756,6.8802,18.569,1.7191,33.001,13.961,22.968,1.231,18.671,2.3175,4.8988,2.2995,0.0075524,0.86666,0.07163,53.938,43.792,63.023,53.315,77.086,59.475,22.405,39.124,36.737,41.748,59.532,40.9,18.373
5730775,0.78219,3631.1,4468.4,8.8862,27.309,42.513,2697.2,75.549,120.4,0.33257,80.437,49.4,2626.6,24.013,48.274,3093.9,23.69,68.028,271.26,342.25,94.555,77.811,32.416,8.966,25.756,6.8802,18.569,1.7191,33.001,13.961,22.968,1.231,18.671,2.3175,4.8988,2.2995,0.027606,0.85821,0.10204,54.181,44.677,62.869,53.838,76.889,56.752,22.611,39.073,36.335,42.539,60.211,40.962,16.273
5730776,0.76747,3660.2,4472.5,8.8192,27.107,42.536,2699.2,74.868,120.41,0.33313,80.492,47.596,2628.0,25.988,49.038,3096.0,23.205,68.101,271.31,342.22,94.58,77.663,32.902,9.1144,26.287,6.9284,18.903,1.6996,32.864,13.877,23.069,1.3548,18.32,2.386,4.8437,2.4166,0.027606,0.85821,0.10204,54.181,44.677,62.797,54.137,75.321,57.586,22.301,40.197,31.027,44.309,60.581,41.064,17.418
5730777,0.76718,3642.3,4487.7,8.8697,27.029,42.236,2699.3,73.914,120.43,0.33688,80.455,49.973,2628.2,26.332,50.691,3095.8,22.601,68.148,275.0,342.32,94.604,77.416,32.902,9.1144,26.287,6.9284,18.903,1.6996,32.864,13.877,23.069,1.3548,18.32,2.386,4.8437,2.4166,0.027606,0.85821,0.10204,54.181,44.677,63.105,53.955,75.35,58.72,22.38,39.739,38.022,48.133,60.624,41.426,18.858
5730778,0.71404,3669.5,4476.8,8.8937,26.896,42.269,2699.3,74.035,120.41,0.32789,80.425,49.32,2628.6,24.919,50.188,3094.6,22.292,68.171,272.84,342.64,94.589,77.499,32.174,8.962,25.824,6.8424,18.916,1.7328,33.268,13.986,23.186,1.2703,18.709,2.3211,4.8619,2.3467,0.027606,0.85821,0.10204,54.181,44.677,62.194,53.273,70.367,57.136,22.62,38.722,36.1,46.97,61.19,40.974,19.581
5730779,0.71298,3649.1,4434.0,8.8829,26.927,42.271,2698.2,74.863,120.39,0.32919,80.408,50.577,2628.1,26.121,52.129,3093.5,24.231,68.195,276.13,342.72,94.584,77.592,32.174,8.962,25.824,6.8424,18.916,1.7328,33.268,13.986,23.186,1.2703,18.709,2.3211,4.8619,2.3467,0.027606,0.85821,0.10204,54.181,44.677,62.546,53.786,70.471,56.546,22.434,38.564,39.798,51.461,61.269,41.014,14.966
5730780,0.78186,3679.3,4489.4,8.7952,26.747,42.699,2700.9,74.6,120.43,0.33827,80.568,50.886,2630.3,25.777,49.73,3096.8,23.244,68.242,276.5,342.54,94.584,77.564,32.506,8.997,25.919,6.8757,19.211,1.753,33.368,13.813,23.444,1.327,18.18,2.3484,4.9099,2.2816,0.015345,0.84302,0.10646,53.533,44.16,62.776,53.067,76.836,59.927,22.509,40.535,40.707,45.909,61.434,41.726,17.285
5730781,0.78002,3669.7,4465.7,8.8727,26.755,42.547,2699.0,74.763,120.41,0.33889,80.309,50.978,2627.8,23.626,51.198,3096.3,23.704,68.271,276.76,342.4,94.539,77.239,32.506,8.997,25.919,6.8757,19.211,1.753,33.368,13.813,23.444,1.327,18.18,2.3484,4.9099,2.2816,0.015345,0.84302,0.10646,53.533,44.16,62.941,53.351,77.018,58.008,22.148,40.458,40.979,49.306,61.706,41.124,16.221
5730782,0.74679,3683.6,4471.4,8.7951,27.148,42.161,2701.2,74.456,120.43,0.31973,80.449,49.413,2631.2,25.64,51.597,3095.6,22.901,68.279,277.61,343.13,94.549,77.933,32.325,8.747,25.849,6.9049,18.572,1.7516,33.287,13.786,23.61,1.2552,18.564,2.3761,4.899,2.3546,0.015345,0.84302,0.10646,53.533,44.16,62.432,52.51,73.668,58.574,22.79,38.284,36.372,50.229,61.925,41.592,18.068
5730783,0.74937,3685.8,4435.7,8.8987,26.982,42.323,2700.8,74.21,120.36,0.32197,80.353,49.739,2629.0,23.894,50.6,3095.9,23.35,68.346,277.81,343.14,94.639,77.082,32.325,8.747,25.849,6.9049,18.572,1.7516,33.287,13.786,23.61,1.2552,18.564,2.3761,4.899,2.3546,0.015345,0.84302,0.10646,53.533,44.16,62.395,52.937,73.415,58.009,22.299,38.011,37.331,47.923,62.198,40.403,17.053
5730784,0.765,3662.0,4513.8,8.8139,26.674,42.502,2701.1,74.704,120.41,0.31705,80.171,51.461,2629.3,25.651,50.613,3096.6,22.414,68.289,278.58,343.23,94.492,77.15,32.694,8.8084,26.23,6.8113,18.56,1.7175,33.664,13.725,23.568,1.1788,18.286,2.345,4.9,2.3112,0.015345,0.84302,0.10646,53.533,44.16,62.54,53.552,74.841,58.573,21.969,37.839,42.399,47.953,62.424,41.179,19.287
5730785,0.76364,3658.9,4482.4,8.9108,26.888,42.426,2702.8,74.839,120.4,0.31662,80.125,48.39,2632.4,24.082,48.241,3097.1,23.632,68.253,281.29,343.31,94.687,77.223,32.694,8.8084,26.23,6.8113,18.56,1.7175,33.664,13.725,23.568,1.1788,18.286,2.345,4.9,2.3112,0.022495,0.83915,0.10838,53.448,43.777,62.592,53.928,74.975,57.24,22.804,37.891,33.363,42.462,62.118,40.312,16.393
5730786,0.72502,3646.8,4462.3,8.9057,26.914,42.611,2703.9,74.948,120.41,0.31114,80.114,48.785,2632.8,24.227,49.077,3098.4,23.181,68.255,279.78,343.99,94.481,77.291,33.182,8.8364,25.971,6.8192,18.256,1.7407,33.343,13.816,23.838,1.1262,18.37,2.3379,4.8689,2.3074,0.022495,0.83915,0.10838,53.448,43.777,63.644,54.232,71.095,59.029,22.898,36.834,34.524,44.398,62.392,40.927,17.464
5730787,0.72442,3651.2,4522.5,9.0301,26.581,42.679,2705.2,74.775,120.4,0.31076,80.124,51.777,2633.2,25.86,49.527,3101.2,22.808,68.237,280.08,343.19,94.628,77.432,33.182,8.8364,25.971,6.8192,18.256,1.7407,33.343,13.816,23.838,1.1262,18.37,2.3379,4.8689,2.3074,0.022495,0.83915,0.10838,53.448,43.777,63.569,53.512,71.154,58.959,22.257,36.881,43.329,45.44,62.504,40.784,18.344
5730788,0.66908,3653.2,4520.1,8.9216,26.996,42.367,2707.1,74.784,120.41,0.3238,80.337,49.044,2636.3,26.234,50.17,3101.1,21.904,68.287,279.89,343.73,94.337,77.734,32.764,9.0343,26.507,6.5748,18.584,1.7604,33.591,13.929,24.049,1.2194,18.026,2.3555,4.8885,2.2394,0.022495,0.83915,0.10838,53.448,43.777,63.528,54.348,65.79,57.301,22.93,37.658,35.287,46.927,62.658,41.377,20.451
5730789,0.66881,3674.0,4563.1,8.908,26.966,42.141,2705.3,73.926,120.42,0.32044,80.222,49.286,2634.7,24.075,49.39,3100.7,23.547,68.322,280.93,343.02,94.611,77.388,32.764,9.0343,26.507,6.5748,18.584,1.7604,33.591,13.929,24.049,1.2194,18.026,2.3555,4.8885,2.2394,0.022495,0.83915,0.10838,53.448,43.777,63.17,53.834,65.816,56.26,22.763,38.067,35.999,45.123,62.7,41.341,16.567
5730790,0.70328,3723.9,4488.1,8.8766,26.93,42.08,2705.4,74.279,120.43,0.33908,80.24,50.594,2635.1,26.516,49.432,3101.7,23.438,68.324,279.99,343.54,94.326,77.679,32.436,8.9157,26.499,6.7438,18.364,1.7504,33.638,13.666,23.931,1.0828,18.6,2.3118,4.8654,2.2756,0.027187,0.79104,0.092785,53.217,43.255,64.629,53.987,68.77,58.592,22.605,38.886,39.848,45.22,62.83,41.688,16.808
5730791,0.69963,3745.8,4504.2,8.8108,26.838,42.325,2704.9,73.904,120.42,0.33558,80.356,51.139,2634.9,25.372,50.829,3101.4,22.559,68.36,281.01,342.67,94.288,77.224,32.436,8.9157,26.499,6.7438,18.364,1.7504,33.638,13.666,23.931,1.0828,18.6,2.3118,4.8654,2.2756,0.027187,0.79104,0.092785,53.217,43.255,64.254,53.794,69.129,61.367,22.381,39.313,41.452,48.453,62.833,41.544,18.911
5730792,0.72589,3679.6,4530.1,8.7975,26.667,41.982,2703.6,74.427,120.4,0.30397,80.213,48.773,2632.7,25.522,51.075,3100.7,22.679,68.384,281.29,342.57,94.379,76.966,32.231,8.8929,26.171,6.982,18.525,1.7095,32.942,13.922,23.677,1.2559,18.19,2.3115,4.7695,2.2561,0.027187,0.79104,0.092785,53.217,43.255,64.12,54.075,71.94,59.409,22.251,36.087,34.49,49.023,62.901,41.869,18.647
5730793,0.72802,3729.6,4533.6,8.8267,27.052,42.304,2703.0,74.646,120.4,0.30511,80.13,48.376,2631.9,27.243,48.979,3099.1,23.382,68.366,282.2,342.36,94.395,77.387,32.231,8.8929,26.171,6.982,18.525,1.7095,32.942,13.922,23.677,1.2559,18.19,2.3115,4.7695,2.2561,0.027187,0.79104,0.092785,53.217,43.255,63.26,54.033,71.73,58.529,22.585,35.948,33.32,44.172,62.915,41.421,16.968
5730794,0.74668,3673.8,4467.1,8.8453,26.909,42.405,2703.5,74.497,120.43,0.33201,80.228,50.459,2633.0,25.715,51.154,3099.5,23.167,68.364,282.72,342.58,94.521,77.124,32.437,9.0289,26.403,7.0064,18.248,1.7165,32.724,13.672,24.499,1.249,18.497,2.3602,4.9372,2.3227,0.027187,0.79104,0.092785,53.217,43.255,62.148,54.489,73.491,55.431,22.449,39.487,39.451,49.204,62.963,42.314,17.492
5730795,0.74598,3629.8,4467.7,8.9211,27.421,42.164,2704.2,74.744,120.33,0.33187,80.232,50.52,2632.9,24.442,50.626,3100.6,24.009,68.364,279.63,341.91,94.577,77.478,32.437,9.0289,26.403,7.0064,18.248,1.7165,32.724,13.672,24.499,1.249,18.497,2.3602,4.9372,2.3227,-0.0011402,0.82046,0.10131,53.741,43.398,62.905,54.483,73.56,59.097,22.506,39.504,39.632,47.984,62.065,40.441,15.463
5730796,0.72458,3636.8,4520.8,8.8212,26.603,42.407,2706.7,74.752,120.42,0.30419,80.311,49.477,2635.5,23.508,49.826,3103.4,21.693,68.332,277.81,342.21,94.698,77.473,32.068,8.8515,26.479,6.8177,18.658,1.7086,32.749,13.657,23.679,1.2261,18.35,2.3573,4.874,2.2977,-0.0011402,0.82046,0.10131,53.741,43.398,62.465,54.593,71.456,57.232,22.068,36.138,36.561,46.131,61.772,41.488,20.962
5730797,0.72515,3623.5,4544.1,8.8209,26.971,42.141,2708.0,75.207,120.37,0.30604,80.294,49.699,2637.0,24.821,49.849,3103.6,22.056,68.299,276.77,342.3,94.536,77.506,32.068,8.8515,26.479,6.8177,18.658,1.7086,32.749,13.657,23.679,1.2261,18.35,2.3573,4.874,2.2977,-0.0011402,0.82046,0.10131,53.741,43.398,62.694,54.314,71.399,57.413,22.667,35.912,37.213,46.185,61.41,39.446,20.095
5730798,0.76004,3653.7,4493.6,8.9559,26.813,42.266,2709.7,75.111,120.45,0.30136,80.253,49.349,2638.3,25.499,49.124,3105.4,23.207,68.268,274.15,341.88,94.623,77.297,32.525,8.7778,26.742,6.8223,18.983,1.7657,33.156,13.978,23.278,1.3334,18.519,2.4085,4.8289,2.3054,-0.0011402,0.82046,0.10131,53.741,43.398,63.802,53.968,74.848,57.376,22.499,35.849,36.183,44.506,61.191,42.126,17.372
5730799,0.76159,3675.0,4565.7,8.8419,26.788,42.564,2709.0,74.714,120.37,0.30386,80.129,50.153,2638.3,24.53,51.472,3105.4,23.298,68.212,274.75,342.3,94.412,77.016,32.525,8.7778,26.742,6.8223,18.983,1.7657,33.156,13.978,23.278,1.3334,18.519,2.4085,4.8289,2.3054,-0.0011402,0.82046,0.10131,53.741,43.398,63.434,53.104,74.696,58.013,22.256,35.543,38.55,49.94,60.686,40.587,17.188
5730800,0.71571,3684.2,4475.0,8.7351,26.924,42.202,2706.2,75.459,120.41,0.33767,80.013,49.901,2635.2,25.77,51.483,3103.5,22.805,68.132,274.77,342.06,94.677,77.137,32.31,8.816,26.529,6.7959,18.706,1.7408,33.408,13.646,24.142,1.2679,18.412,2.3317,4.8848,2.2901,0.030548,0.79083,0.097595,53.735,44.227,63.294,53.384,70.304,57.711,22.296,40.002,37.81,49.966,60.937,41.594,18.356
5730801,0.71359,3680.8,4458.2,8.9259,26.469,42.53,2704.5,75.4,120.38,0.337,80.047,49.924,2634.1,25.071,50.262,3101.8,23.523,68.063,273.34,341.72,94.427,77.323,32.31,8.816,26.529,6.7959,18.706,1.7408,33.408,13.646,24.142,1.2679,18.412,2.3317,4.8848,2.2901,0.030548,0.79083,0.097595,53.735,44.227,63.353,53.585,70.512,58.025,21.82,40.085,37.876,47.141,60.927,40.551,16.655
5730802,0.73312,3694.8,4479.0,8.9382,26.541,42.154,2706.8,75.236,120.43,0.29731,80.107,49.467,2635.2,25.606,50.405,3102.9,23.455,68.038,273.99,342.06,94.643,77.556,32.147,8.696,25.983,6.822,19.332,1.7389,32.632,13.795,24.33,1.186,18.264,2.3228,4.9111,2.3309,0.030548,0.79083,0.097595,53.735,44.227,63.411,54.005,72.21,56.675,22.39,36.014,36.53,47.471,60.731,41.935,16.802
5730803,0.73054,3722.9,4507.2,8.8524,26.993,42.042,2708.6,75.314,120.38,0.3014,80.319,50.351,2637.6,25.091,51.683,3104.8,23.791,68.088,274.18,341.56,94.315,77.219,32.147,8.696,25.983,6.822,19.332,1.7389,32.632,13.795,24.33,1.186,18.264,2.3228,4.9111,2.3309,0.030548,0.79083,0.097595,53.735,44.227,62.929,53.668,72.463,56.915,22.611,35.515,39.134,50.429,60.571,40.304,16.012
5730804,0.74964,3674.3,4426.6,8.8933,26.602,42.243,2707.8,75.062,120.44,0.31493,80.419,50.1,2637.4,25.904,49.388,3104.8,23.171,68.15,274.89,341.29,94.559,77.578,32.315,8.7625,26.095,6.8074,18.717,1.677,33.029,13.801,23.826,1.3297,18.565,2.3866,4.8511,2.2147,0.030548,0.79083,0.097595,53.735,44.227,63.604,53.055,73.603,55.936,22.389,37.719,38.394,45.117,60.363,42.379,17.441
5730805,0.74849,3664.8,4438.6,8.8675,26.852,42.174,2705.4,74.146,120.4,0.31897,80.233,49.576,2634.5,25.073,48.832,3102.9,22.544,68.1,271.43,341.33,94.407,77.277,32.315,8.7625,26.095,6.8074,18.717,1.677,33.029,13.801,23.826,1.3297,18.565,2.3866,4.8511,2.2147,0.02062,0.81754,0.090738,54.027,42.567,63.768,52.912,73.716,56.516,22.307,37.226,36.853,43.831,59.713,41.18,18.956
5730806,0.732,3708.9,4508.6,8.8332,26.806,41.918,2705.5,75.278,120.41,0.31582,80.241,48.773,2634.9,24.009,50.752,3102.8,23.826,68.084,268.18,341.43,94.646,77.446,31.963,8.9035,26.871,6.8711,18.903,1.6761,32.931,13.83,23.867,1.3198,18.442,2.3826,4.9086,2.3171,0.02062,0.81754,0.090738,54.027,42.567,63.201,53.542,72.047,58.144,22.183,37.737,34.488,48.275,59.51,41.009,15.898
5730807,0.73276,3694.3,4503.8,8.7749,26.72,42.747,2703.7,74.886,120.4,0.31604,80.152,49.411,2632.4,23.058,50.403,3102.2,23.308,68.018,268.66,341.38,94.51,76.99,31.963,8.9035,26.871,6.8711,18.903,1.6761,32.931,13.83,23.867,1.3198,18.442,2.3826,4.9086,2.3171,0.02062,0.81754,0.090738,54.027,42.567,63.452,53.598,71.972,57.699,21.968,37.711,36.366,47.467,58.975,41.717,17.172
5730808,0.76736,3697.9,4479.5,8.8333,26.894,42.278,2703.0,74.527,120.38,0.323,80.022,50.766,2631.4,24.779,48.816,3100.6,23.204,67.929,267.17,340.95,94.637,77.288,32.527,8.899,26.437,6.9569,18.97,1.7236,33.332,13.797,23.809,1.3403,18.842,2.3954,4.9114,2.3534,0.02062,0.81754,0.090738,54.027,42.567,62.872,53.428,75.367,58.218,21.994,37.61,40.353,43.795,58.622,40.674,17.419
